FID;PHOTO_URL;LATITUDE;LONGITUDE;ALTITUDE;DIRECTION;DATUM;SYMBOLOGIE;DATE;NOM_PHOTO
27164;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1521.jpg;58,116956666599997;-72,488380000000006;1082,676999999999907;270,199999999999989;WGS 84;2013;2013-06-28 00:00:00;ADD_1521.jpg
27165;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1522.jpg;58,114305000000002;-72,498756666600002;1099,080999999999904;267,000000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1522.jpg
27166;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1523.jpg;58,113281666600002;-72,502151666600000;1099,080999999999904;264,300000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1523.jpg
27167;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1524.jpg;58,112128333299999;-72,505466666600000;1095,800999999999931;260,300000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1524.jpg
27168;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1525.jpg;58,110901666600000;-72,508736666600001;1102,362000000000080;259,399999999999977;WGS 84;2013;2013-06-28 00:00:00;ADD_1525.jpg
27169;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1526.jpg;58,109065000000001;-72,513694999999998;1102,362000000000080;260,800000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1526.jpg
27170;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1527.jpg;58,102415000000001;-72,538844999999995;1036,744999999999891;286,600000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1527.jpg
27171;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1528.jpg;58,102548333300000;-72,544764999999998;1020,341000000000008;300,699999999999989;WGS 84;2013;2013-06-28 00:00:00;ADD_1528.jpg
27172;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1529.jpg;58,102548333300000;-72,544764999999998;1020,341000000000008;301,500000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1529.jpg
27173;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1530.jpg;58,104864999999997;-72,554860000000005;1040,026000000000067;329,600000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1530.jpg
27174;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1531.jpg;58,105423333300003;-72,556344999999993;1062,991999999999962;325,699999999999989;WGS 84;2013;2013-06-28 00:00:00;ADD_1531.jpg
27175;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1532.jpg;58,106311666600000;-72,562986666599997;1099,080999999999904;303,100000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1532.jpg
27176;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1533.jpg;58,105654999999999;-72,570158333300000;1085,958000000000084;281,100000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1533.jpg
27177;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1534.jpg;58,104093333300000;-72,582231666599995;1118,766000000000076;299,399999999999977;WGS 84;2013;2013-06-28 00:00:00;ADD_1534.jpg
27178;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1535.jpg;58,104379999999999;-72,583888333299996;1118,766000000000076;315,500000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1535.jpg
27179;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1536.jpg;58,108436666599999;-72,590405000000004;1092,519999999999982;357,300000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1536.jpg
27180;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1537.jpg;58,109288333300000;-72,591013333299998;1085,958000000000084;2,300000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1537.jpg
27181;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1540.jpg;58,112923333300003;-72,593316666600003;1059,711000000000013;5,300000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1540.jpg
27182;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1541.jpg;58,113801666599997;-72,593945000000005;1056,430000000000064;4,100000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1541.jpg
27183;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1542.jpg;58,117300000000000;-72,624801666600007;1161,416999999999916;285,399999999999977;WGS 84;2013;2013-06-28 00:00:00;ADD_1542.jpg
27184;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1543.jpg;58,116095000000001;-72,634303333299997;1131,890000000000100;280,000000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1543.jpg
27185;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1544.jpg;58,115771666599997;-72,636200000000002;1105,643000000000029;278,500000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1544.jpg
27186;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1545.jpg;58,115456666599997;-72,638111666599997;1102,362000000000080;278,500000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1545.jpg
27187;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1546.jpg;58,112791666600003;-72,653390000000002;1112,204999999999927;276,600000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1546.jpg
27188;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1547.jpg;58,112448333300001;-72,655301666599996;1125,327999999999975;277,399999999999977;WGS 84;2013;2013-06-28 00:00:00;ADD_1547.jpg
27189;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1551.jpg;58,110725000000002;-72,664856666600002;1141,731999999999971;276,100000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1551.jpg
27190;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1552.jpg;58,110363333300000;-72,666726666599999;1145,012999999999920;276,100000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1552.jpg
27191;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1554.jpg;58,108876666599997;-72,674238333299996;1148,294000000000096;274,399999999999977;WGS 84;2013;2013-06-28 00:00:00;ADD_1554.jpg
27192;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1555.jpg;58,108518333299997;-72,676146666600005;1141,731999999999971;275,300000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1555.jpg
27193;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1556.jpg;58,107170000000004;-72,683768333299994;1135,171000000000049;277,100000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1556.jpg
27194;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1557.jpg;58,106769999999997;-72,691781666599994;1158,135999999999967;296,600000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1557.jpg
27195;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1558.jpg;58,107606666599999;-72,703119999999998;1220,471999999999980;303,000000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1558.jpg
27196;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1561.jpg;58,109533333300000;-72,717820000000003;1227,034000000000106;311,699999999999989;WGS 84;2013;2013-06-28 00:00:00;ADD_1561.jpg
27197;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1562.jpg;58,109841666599998;-72,719600000000000;1233,596000000000004;313,000000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1562.jpg
27198;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1563.jpg;58,110734999999998;-72,724990000000005;1269,684999999999945;312,300000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1563.jpg
27199;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1564.jpg;58,112506666599998;-72,733878333299998;1269,684999999999945;316,500000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1564.jpg
27200;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1565.jpg;58,112921666600002;-72,735603333300006;1276,247000000000071;319,600000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1565.jpg
27201;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1568.jpg;58,125353333299998;-72,833811666599999;1315,616999999999962;309,800000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1568.jpg
27202;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1571.jpg;58,134391666600003;-72,868269999999995;1246,719000000000051;322,100000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1571.jpg
27203;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1572.jpg;58,135404999999999;-72,871721666599996;1227,034000000000106;323,699999999999989;WGS 84;2013;2013-06-28 00:00:00;ADD_1572.jpg
27204;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1573.jpg;58,136846666600000;-72,876896666600004;1233,596000000000004;321,800000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1573.jpg
27205;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1574.jpg;58,141048333299999;-72,892481666600005;1230,315000000000055;320,300000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1574.jpg
27206;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1575.jpg;58,145490000000002;-72,910263333299994;1187,663999999999987;321,100000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1575.jpg
27207;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1576.jpg;58,145943333300004;-72,912049999999994;1187,663999999999987;320,399999999999977;WGS 84;2013;2013-06-28 00:00:00;ADD_1576.jpg
27208;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1577.jpg;58,146405000000001;-72,913836666600005;1197,507000000000062;320,899999999999977;WGS 84;2013;2013-06-28 00:00:00;ADD_1577.jpg
27209;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1578.jpg;58,151000000000003;-72,931754999999995;1263,123000000000047;322,300000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1578.jpg
27210;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1579.jpg;58,151000000000003;-72,931754999999995;1269,684999999999945;322,800000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1579.jpg
27211;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1580.jpg;58,154690000000002;-72,949794999999995;1286,088999999999942;313,399999999999977;WGS 84;2013;2013-06-28 00:00:00;ADD_1580.jpg
27212;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1583.jpg;58,164373333299999;-72,989218333300002;1354,987000000000080;323,500000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1583.jpg
27213;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1585.jpg;58,175514999999997;-73,034288333299997;1368,109999999999900;316,800000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1585.jpg
27214;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1586.jpg;58,175888333300001;-73,036098333300004;1368,109999999999900;316,800000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1586.jpg
27215;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1588.jpg;58,181446666600003;-73,070300000000003;1335,301999999999907;307,800000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1588.jpg
27216;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1590.jpg;58,182609999999997;-73,078191666600006;1295,932000000000016;311,000000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1590.jpg
27217;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1591.jpg;58,183425000000000;-73,084128333300001;1246,719000000000051;308,899999999999977;WGS 84;2013;2013-06-28 00:00:00;ADD_1591.jpg
27218;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1592.jpg;58,183663333299997;-73,086121666599993;1236,876999999999953;307,000000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1592.jpg
27219;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1593.jpg;58,184354999999996;-73,092138333299999;1230,315000000000055;306,600000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1593.jpg
27220;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1594.jpg;58,185274999999997;-73,100113333300001;1240,156999999999925;305,899999999999977;WGS 84;2013;2013-06-28 00:00:00;ADD_1594.jpg
27221;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1595.jpg;58,185493333300002;-73,102083333300001;1236,876999999999953;307,300000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1595.jpg
27222;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1596.jpg;58,190163333299999;-73,130215000000007;1276,247000000000071;312,600000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1596.jpg
27223;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1597.jpg;58,194465000000001;-73,179756666599999;1227,034000000000106;290,199999999999989;WGS 84;2013;2013-06-28 00:00:00;ADD_1597.jpg
27224;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1598.jpg;58,194133333300002;-73,187478333300007;1213,911000000000058;290,899999999999977;WGS 84;2013;2013-06-28 00:00:00;ADD_1598.jpg
27225;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1599.jpg;58,193953333300001;-73,191306666599999;1223,752999999999929;290,600000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1599.jpg
27226;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1600.jpg;58,194921666600003;-73,204170000000005;1135,171000000000049;317,300000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1600.jpg
27227;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1601.jpg;58,195483333299997;-73,205631666599999;1131,890000000000100;324,899999999999977;WGS 84;2013;2013-06-28 00:00:00;ADD_1601.jpg
27228;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1602.jpg;58,197791666599997;-73,208849999999998;1125,327999999999975;358,699999999999989;WGS 84;2013;2013-06-28 00:00:00;ADD_1602.jpg
27229;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1603.jpg;58,199804999999998;-73,209805000000003;1217,192000000000007;6,900000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1603.jpg
27230;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1604.jpg;58,206114999999997;-73,185685000000007;1145,012999999999920;146,000000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1604.jpg
27231;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1605.jpg;58,205418333300003;-73,183980000000005;1122,047000000000025;154,599999999999994;WGS 84;2013;2013-06-28 00:00:00;ADD_1605.jpg
27232;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1606.jpg;58,204578333299999;-73,182419999999993;1102,362000000000080;154,599999999999994;WGS 84;2013;2013-06-28 00:00:00;ADD_1606.jpg
27233;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1607.jpg;58,202703333300001;-73,179781666599993;1102,362000000000080;172,199999999999989;WGS 84;2013;2013-06-28 00:00:00;ADD_1607.jpg
27234;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1608.jpg;58,178345000000000;-73,197945000000004;1259,843000000000075;277,000000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1608.jpg
27235;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1609.jpg;58,177950000000003;-73,205878333300006;1279,528000000000020;299,800000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1609.jpg
27236;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1610.jpg;58,178114999999998;-73,207821666599997;1256,561999999999898;299,800000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1610.jpg
27237;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1611.jpg;58,183746666600001;-73,243736666600000;1072,835000000000036;307,300000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1611.jpg
27238;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1612.jpg;58,180885000000004;-73,284601666599997;-423,228299999999990;226,400000000000006;WGS 84;2013;2013-06-28 00:00:00;ADD_1612.jpg
27239;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1613.jpg;58,178829999999998;-73,286238333300005;-396,981600000000014;226,800000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1613.jpg
27240;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1614.jpg;58,176814999999998;-73,288023333300004;-390,420000000000016;227,900000000000006;WGS 84;2013;2013-06-28 00:00:00;ADD_1614.jpg
27241;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1615.jpg;58,174889999999998;-73,289751666599997;-413,385800000000017;229,000000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1615.jpg
27242;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1616.jpg;58,173943333300002;-73,290563333300000;-439,632499999999993;228,800000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1616.jpg
27243;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1617.jpg;58,167356666600000;-73,309871666600003;-269,028900000000021;327,500000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1617.jpg
27244;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1618.jpg;58,171251666600000;-73,313346666599998;-544,619400000000041;354,500000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1618.jpg
27245;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1620.jpg;58,176254999999998;-73,316066666599994;-498,687700000000007;359,399999999999977;WGS 84;2013;2013-06-28 00:00:00;ADD_1620.jpg
27246;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1621.jpg;58,177356666599998;-73,316891666600000;-485,564300000000003;358,300000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1621.jpg
27247;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1622.jpg;58,178330000000003;-73,317821666599997;-479,002599999999973;356,399999999999977;WGS 84;2013;2013-06-28 00:00:00;ADD_1622.jpg
27248;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1623.jpg;58,184401666600003;-73,325493333300003;-344,488200000000006;344,800000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1623.jpg
27249;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1624.jpg;58,180714999999999;-73,353123333300005;-75,459320000000005;269,100000000000023;WGS 84;2013;2013-06-28 00:00:00;ADD_1624.jpg
27250;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1625.jpg;58,190010000000001;-73,411103333300005;262,467199999999991;349,800000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1625.jpg
27251;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1626.jpg;58,190988333299998;-73,412048333300007;311,679800000000000;348,699999999999989;WGS 84;2013;2013-06-28 00:00:00;ADD_1626.jpg
27252;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1627.jpg;58,195288333299999;-73,417123333299998;341,207299999999975;355,300000000000011;WGS 84;2013;2013-06-28 00:00:00;ADD_1627.jpg
27253;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1628.jpg;58,196186666599999;-73,417888333299999;351,049899999999980;2,000000000000000;WGS 84;2013;2013-06-28 00:00:00;ADD_1628.jpg
27254;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1629.jpg;58,200363333299997;-73,418824999999998;360,892400000000009;27,100000000000001;WGS 84;2013;2013-06-28 00:00:00;ADD_1629.jpg
27255;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1630.jpg;58,202528333300002;-73,418256666600001;396,981600000000014;30,100000000000001;WGS 84;2013;2013-06-28 00:00:00;ADD_1630.jpg
27256;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1631.jpg;58,203555000000001;-73,417810000000003;449,475099999999998;37,899999999999999;WGS 84;2013;2013-06-28 00:00:00;ADD_1631.jpg
27257;https://diffusion.mffp.gouv.qc.ca/Diffusion/DonneeGratuite/Foret/DONNEES_FOR_ECO_NORD/Photos_Nord/ADD_1632.jpg;58,204541666600001;-73,417363333300003;469,160100000000000;37,799999999999997;WGS 84;2013;2013-06-28 00:00:00;ADD_1632.jpg
